category,codeIndicator,refArea,colPi,timePeriod,unit,obsValue
Air emissions,CH4,RU,P51G ,2015,kt,0
Air emissions,CH4,RU,P5M ,2015,kt,0
Air emissions,N2O,RU,A01_A,2015,kt,2.715
Air emissions,N2O,RU,A01_B,2015,kt,30.781
Air emissions,N2O,RU,A01_C,2015,kt,17.617
Air emissions,N2O,RU,A01_D,2015,kt,32.605
Air emissions,N2O,RU,A01_E,2015,kt,10.071
Air emissions,N2O,RU,A01_F,2015,kt,4.546
Air emissions,N2O,RU,A01_G,2015,kt,0.107
Air emissions,N2O,RU,A01_H,2015,kt,7.985
Air emissions,N2O,RU,A01_I,2015,kt,17.531
Air emissions,N2O,RU,A01_J,2015,kt,1.607
Air emissions,N2O,RU,A01_K,2015,kt,0.841
Air emissions,N2O,RU,A01_L,2015,kt,2.745
Air emissions,N2O,RU,A01_M,2015,kt,0.001
Air emissions,N2O,RU,A01_N,2015,kt,0.037
Air emissions,N2O,RU,A01_O,2015,kt,0.005
Air emissions,N2O,RU,A01_P,2015,kt,0
Air emissions,N2O,RU,A01_Q,2015,kt,0
Air emissions,N2O,RU,A02,2015,kt,0.106
Air emissions,N2O,RU,A03,2015,kt,0.022
Air emissions,N2O,RU,B05,2015,kt,0.92
Air emissions,N2O,RU,B06_A,2015,kt,0.138
Air emissions,N2O,RU,B06_B,2015,kt,0.837
Air emissions,N2O,RU,B06_C,2015,kt,0
Air emissions,N2O,RU,B07_A,2015,kt,0.01
Air emissions,N2O,RU,B07_B,2015,kt,0
Air emissions,N2O,RU,B07_C,2015,kt,0.001
Air emissions,N2O,RU,B07_D,2015,kt,0
Air emissions,N2O,RU,B07_E,2015,kt,0
Air emissions,N2O,RU,B07_F,2015,kt,0.005
Air emissions,N2O,RU,B07_G,2015,kt,0
Air emissions,N2O,RU,B07_H,2015,kt,0
Air emissions,N2O,RU,B08_A,2015,kt,0
Air emissions,N2O,RU,B08_B,2015,kt,0.031
Air emissions,N2O,RU,B08_C,2015,kt,0.007
Air emissions,N2O,RU,C10_A,2015,kt,0
Air emissions,N2O,RU,C10_B,2015,kt,0
Air emissions,N2O,RU,C10_C,2015,kt,0
Air emissions,N2O,RU,C10_D,2015,kt,0.001
Air emissions,N2O,RU,C10_E,2015,kt,0.004
Air emissions,N2O,RU,C10_F,2015,kt,0.004
Air emissions,N2O,RU,C10_G,2015,kt,0.001
Air emissions,N2O,RU,C10_H,2015,kt,0
Air emissions,N2O,RU,C10_I,2015,kt,0.001
Air emissions,N2O,RU,C10_J,2015,kt,0.014
Air emissions,N2O,RU,C11,2015,kt,0.012
Air emissions,N2O,RU,C12,2015,kt,0.004
Air emissions,N2O,RU,C13,2015,kt,0.001
Air emissions,N2O,RU,C14,2015,kt,0
Air emissions,N2O,RU,C15,2015,kt,0
Air emissions,N2O,RU,C16_A,2015,kt,0.055
Air emissions,N2O,RU,C16_B,2015,kt,0
Air emissions,N2O,RU,C17_A,2015,kt,0.055
Air emissions,N2O,RU,C17_B,2015,kt,0.013
Air emissions,N2O,RU,C17_C,2015,kt,0
Air emissions,N2O,RU,C18,2015,kt,0.001
Air emissions,N2O,RU,C191,2015,kt,0.078
Air emissions,N2O,RU,C192,2015,kt,0.309
Air emissions,N2O,RU,C20_A,2015,kt,66.391
Air emissions,N2O,RU,C20_B,2015,kt,0.053
Air emissions,N2O,RU,C20_C,2015,kt,0.024
Air emissions,N2O,RU,C20_D,2015,kt,0
Air emissions,N2O,RU,C21,2015,kt,2.928
Air emissions,N2O,RU,C22,2015,kt,0.019
Air emissions,N2O,RU,C23_A,2015,kt,0.01
Air emissions,N2O,RU,C23_B,2015,kt,0
Air emissions,N2O,RU,C23_C,2015,kt,0.001
Air emissions,N2O,RU,C23_D,2015,kt,0.006
Air emissions,N2O,RU,C23_E,2015,kt,0.073
Air emissions,N2O,RU,C23_F,2015,kt,0
Air emissions,N2O,RU,C23_G,2015,kt,0.02
Air emissions,N2O,RU,C24_A,2015,kt,0.149
Air emissions,N2O,RU,C24_B,2015,kt,0
Air emissions,N2O,RU,C24_C,2015,kt,0
Air emissions,N2O,RU,C24_D,2015,kt,0
Air emissions,N2O,RU,C24_E,2015,kt,0.007
Air emissions,N2O,RU,C24_F,2015,kt,0
Air emissions,N2O,RU,C24_G,2015,kt,0
Air emissions,N2O,RU,C24_H,2015,kt,0
Air emissions,N2O,RU,C24_I,2015,kt,0
Air emissions,N2O,RU,C24_J,2015,kt,0
Air emissions,N2O,RU,C24_K,2015,kt,0.002
Air emissions,N2O,RU,C24_L,2015,kt,0
Air emissions,N2O,RU,C24_M,2015,kt,0
Air emissions,N2O,RU,C24_N,2015,kt,0.003
Air emissions,N2O,RU,C25,2015,kt,0.012
Air emissions,N2O,RU,C26_A,2015,kt,0.001
Air emissions,N2O,RU,C26_B,2015,kt,0.015
Air emissions,N2O,RU,C27,2015,kt,0.001
Air emissions,N2O,RU,C28_A,2015,kt,0.003
Air emissions,N2O,RU,C28_B,2015,kt,0
Air emissions,N2O,RU,C29,2015,kt,0.002
Air emissions,N2O,RU,C30,2015,kt,0.009
Air emissions,N2O,RU,C31_32,2015,kt,0.016
Air emissions,N2O,RU,C33,2015,kt,0.013
Air emissions,N2O,RU,D3511_A,2015,kt,0.035
Air emissions,N2O,RU,D3511_B,2015,kt,0.016
Air emissions,N2O,RU,D3511_C,2015,kt,0.001
Air emissions,N2O,RU,D3511_D,2015,kt,0.006
Air emissions,N2O,RU,D3511_E,2015,kt,0
Air emissions,N2O,RU,D3511_F,2015,kt,0.008
Air emissions,N2O,RU,D3511_G,2015,kt,0.012
Air emissions,N2O,RU,D3511_H,2015,kt,0
Air emissions,N2O,RU,D3511_I,2015,kt,0
Air emissions,N2O,RU,D3511_J,2015,kt,0
Air emissions,N2O,RU,D3511_K,2015,kt,0
Air emissions,N2O,RU,D3511_L,2015,kt,0
Air emissions,N2O,RU,D3512,2015,kt,0
Air emissions,N2O,RU,D3513,2015,kt,0
Air emissions,N2O,RU,D352,2015,kt,0.013
Air emissions,N2O,RU,D353,2015,kt,3.637
Air emissions,N2O,RU,E36,2015,kt,0.004
Air emissions,N2O,RU,E37T39_A,2015,kt,0
Air emissions,N2O,RU,E37T39_B,2015,kt,0
Air emissions,N2O,RU,E37T39_C,2015,kt,0
Air emissions,N2O,RU,E37T39_D,2015,kt,0
Air emissions,N2O,RU,E37T39_E,2015,kt,0
Air emissions,N2O,RU,E37T39_F,2015,kt,0.309
Air emissions,N2O,RU,E37T39_G,2015,kt,0
Air emissions,N2O,RU,E37T39_H,2015,kt,0
Air emissions,N2O,RU,E37T39_I,2015,kt,0.285
Air emissions,N2O,RU,E37T39_J,2015,kt,0.011
Air emissions,N2O,RU,E37T39_K,2015,kt,0.011
Air emissions,N2O,RU,E37T39_L,2015,kt,0.011
Air emissions,N2O,RU,E37T39_M,2015,kt,0.011
Air emissions,N2O,RU,E37T39_N,2015,kt,0.011
Air emissions,N2O,RU,E37T39_O,2015,kt,2.665
Air emissions,N2O,RU,E37T39_P,2015,kt,6.662
Air emissions,N2O,RU,E37T39_Q,2015,kt,0.016
Air emissions,N2O,RU,E37T39_R,2015,kt,0.004
Air emissions,N2O,RU,E37T39_S,2015,kt,0.003
Air emissions,N2O,RU,E37T39_T,2015,kt,0.003
Air emissions,N2O,RU,E37T39_U,2015,kt,0.001
Air emissions,N2O,RU,E37T39_V,2015,kt,0.002
Air emissions,N2O,RU,F_A,2015,kt,0.204
Air emissions,N2O,RU,F_B,2015,kt,0
Air emissions,N2O,RU,G45,2015,kt,0.011
Air emissions,N2O,RU,G46,2015,kt,0.113
Air emissions,N2O,RU,G47_A,2015,kt,0.048
Air emissions,N2O,RU,G47_B,2015,kt,0.002
Air emissions,N2O,RU,H49_A,2015,kt,0.052
Air emissions,N2O,RU,H49_B,2015,kt,0.33
Air emissions,N2O,RU,H49_C,2015,kt,0.119
Air emissions,N2O,RU,H50_A,2015,kt,0.135
Air emissions,N2O,RU,H50_B,2015,kt,0.015
Air emissions,N2O,RU,H51,2015,kt,0.216
Air emissions,N2O,RU,H52,2015,kt,0.109
Air emissions,N2O,RU,H53,2015,kt,0.007
Air emissions,N2O,RU,I,2015,kt,0.044
Air emissions,N2O,RU,J58,2015,kt,0
Air emissions,N2O,RU,J59_60,2015,kt,0.001
Air emissions,N2O,RU,J61,2015,kt,0.013
Air emissions,N2O,RU,J62_63,2015,kt,0.001
Air emissions,N2O,RU,K64,2015,kt,0.01
Air emissions,N2O,RU,K65,2015,kt,0.001
Air emissions,N2O,RU,K66,2015,kt,0
Air emissions,N2O,RU,L,2015,kt,0.02
Air emissions,N2O,RU,M69_70,2015,kt,0.005
Air emissions,N2O,RU,M71,2015,kt,0.026
Air emissions,N2O,RU,M72,2015,kt,0.003
Air emissions,N2O,RU,M73,2015,kt,0.012
Air emissions,N2O,RU,M74_75,2015,kt,0.001
Air emissions,N2O,RU,N77,2015,kt,0.012
Air emissions,N2O,RU,N78,2015,kt,0
Air emissions,N2O,RU,N79,2015,kt,0.001
Air emissions,N2O,RU,N80T82,2015,kt,0.016
Air emissions,N2O,RU,O84,2015,kt,0.108
Air emissions,N2O,RU,P85,2015,kt,0.021
Air emissions,N2O,RU,Q86,2015,kt,1.891
Air emissions,N2O,RU,Q87_88,2015,kt,0.011
Air emissions,N2O,RU,R90T92,2015,kt,0.006
Air emissions,N2O,RU,R93,2015,kt,0.002
Air emissions,N2O,RU,S94,2015,kt,0.001
Air emissions,N2O,RU,S95,2015,kt,0
Air emissions,N2O,RU,S96,2015,kt,0.005
Air emissions,N2O,RU,T,2015,kt,0
Air emissions,N2O,RU,U,2015,kt,0
Air emissions,N2O,RU,P3_S14 ,2015,kt,0.565
Air emissions,N2O,RU,P3_S15 ,2015,kt,0
Air emissions,N2O,RU,P3_S13 ,2015,kt,0
Air emissions,N2O,RU,P51G ,2015,kt,0
Air emissions,N2O,RU,P5M ,2015,kt,0
Air emissions,F-gases,RU,A01_A,2015,kt CO2e,281.485
Air emissions,F-gases,RU,A01_B,2015,kt CO2e,4539.122
Air emissions,F-gases,RU,A01_C,2015,kt CO2e,1371.745
Air emissions,F-gases,RU,A01_D,2015,kt CO2e,682.725
Air emissions,F-gases,RU,A01_E,2015,kt CO2e,868.725
Air emissions,F-gases,RU,A01_F,2015,kt CO2e,48.885
Air emissions,F-gases,RU,A01_G,2015,kt CO2e,0.056
Air emissions,F-gases,RU,A01_H,2015,kt CO2e,0.544
Air emissions,F-gases,RU,A01_I,2015,kt CO2e,2253.99
Air emissions,F-gases,RU,A01_J,2015,kt CO2e,119.689
Air emissions,F-gases,RU,A01_K,2015,kt CO2e,0.181
Air emissions,F-gases,RU,A01_L,2015,kt CO2e,29.666
Air emissions,F-gases,RU,A01_M,2015,kt CO2e,0
Air emissions,F-gases,RU,A01_N,2015,kt CO2e,21280.385
Air emissions,F-gases,RU,A01_O,2015,kt CO2e,0
Air emissions,F-gases,RU,A01_P,2015,kt CO2e,0
Air emissions,F-gases,RU,A01_Q,2015,kt CO2e,0
Air emissions,F-gases,RU,A02,2015,kt CO2e,0
Air emissions,F-gases,RU,A03,2015,kt CO2e,0
Air emissions,F-gases,RU,B05,2015,kt CO2e,0
Air emissions,F-gases,RU,B06_A,2015,kt CO2e,0
Air emissions,F-gases,RU,B06_B,2015,kt CO2e,0
Air emissions,F-gases,RU,B06_C,2015,kt CO2e,0
Air emissions,F-gases,RU,B07_A,2015,kt CO2e,0
Air emissions,F-gases,RU,B07_B,2015,kt CO2e,0
Air emissions,F-gases,RU,B07_C,2015,kt CO2e,0
Air emissions,F-gases,RU,B07_D,2015,kt CO2e,0
Air emissions,F-gases,RU,B07_E,2015,kt CO2e,0
Air emissions,F-gases,RU,B07_F,2015,kt CO2e,0
Air emissions,F-gases,RU,B07_G,2015,kt CO2e,0
Air emissions,F-gases,RU,B07_H,2015,kt CO2e,0
Air emissions,F-gases,RU,B08_A,2015,kt CO2e,0
Air emissions,F-gases,RU,B08_B,2015,kt CO2e,0
Air emissions,F-gases,RU,B08_C,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_A,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_B,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_C,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_D,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_E,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_F,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_G,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_H,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_I,2015,kt CO2e,0
Air emissions,F-gases,RU,C10_J,2015,kt CO2e,0
Air emissions,F-gases,RU,C11,2015,kt CO2e,0
Air emissions,F-gases,RU,C12,2015,kt CO2e,0
Air emissions,F-gases,RU,C13,2015,kt CO2e,0
Air emissions,F-gases,RU,C14,2015,kt CO2e,0
Air emissions,F-gases,RU,C15,2015,kt CO2e,0
Air emissions,F-gases,RU,C16_A,2015,kt CO2e,0
Air emissions,F-gases,RU,C16_B,2015,kt CO2e,0
Air emissions,F-gases,RU,C17_A,2015,kt CO2e,0
Air emissions,F-gases,RU,C17_B,2015,kt CO2e,0
Air emissions,F-gases,RU,C17_C,2015,kt CO2e,0
Air emissions,F-gases,RU,C18,2015,kt CO2e,0
Air emissions,F-gases,RU,C191,2015,kt CO2e,0
Air emissions,F-gases,RU,C192,2015,kt CO2e,0
Air emissions,F-gases,RU,C20_A,2015,kt CO2e,0
Air emissions,F-gases,RU,C20_B,2015,kt CO2e,0
Air emissions,F-gases,RU,C20_C,2015,kt CO2e,0
Air emissions,F-gases,RU,C20_D,2015,kt CO2e,0
Air emissions,F-gases,RU,C21,2015,kt CO2e,0
Air emissions,F-gases,RU,C22,2015,kt CO2e,0
Air emissions,F-gases,RU,C23_A,2015,kt CO2e,0
Air emissions,F-gases,RU,C23_B,2015,kt CO2e,0
Air emissions,F-gases,RU,C23_C,2015,kt CO2e,0
Air emissions,F-gases,RU,C23_D,2015,kt CO2e,0
Air emissions,F-gases,RU,C23_E,2015,kt CO2e,0
Air emissions,F-gases,RU,C23_F,2015,kt CO2e,0
Air emissions,F-gases,RU,C23_G,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_A,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_B,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_C,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_D,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_E,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_F,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_G,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_H,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_I,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_J,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_K,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_L,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_M,2015,kt CO2e,0
Air emissions,F-gases,RU,C24_N,2015,kt CO2e,0
Air emissions,F-gases,RU,C25,2015,kt CO2e,0
Air emissions,F-gases,RU,C26_A,2015,kt CO2e,0
Air emissions,F-gases,RU,C26_B,2015,kt CO2e,0
Air emissions,F-gases,RU,C27,2015,kt CO2e,0
Air emissions,F-gases,RU,C28_A,2015,kt CO2e,0
Air emissions,F-gases,RU,C28_B,2015,kt CO2e,0
Air emissions,F-gases,RU,C29,2015,kt CO2e,0
Air emissions,F-gases,RU,C30,2015,kt CO2e,0
Air emissions,F-gases,RU,C31_32,2015,kt CO2e,0
Air emissions,F-gases,RU,C33,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_A,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_B,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_C,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_D,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_E,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_F,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_G,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_H,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_I,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_J,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_K,2015,kt CO2e,0
Air emissions,F-gases,RU,D3511_L,2015,kt CO2e,0
Air emissions,F-gases,RU,D3512,2015,kt CO2e,0
Air emissions,F-gases,RU,D3513,2015,kt CO2e,0
Air emissions,F-gases,RU,D352,2015,kt CO2e,0
Air emissions,F-gases,RU,D353,2015,kt CO2e,0
Air emissions,F-gases,RU,E36,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_A,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_B,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_C,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_D,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_E,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_F,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_G,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_H,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_I,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_J,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_K,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_L,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_M,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_N,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_O,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_P,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_Q,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_R,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_S,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_T,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_U,2015,kt CO2e,0
Air emissions,F-gases,RU,E37T39_V,2015,kt CO2e,0
Air emissions,F-gases,RU,F_A,2015,kt CO2e,0
Air emissions,F-gases,RU,F_B,2015,kt CO2e,0
Air emissions,F-gases,RU,G45,2015,kt CO2e,0
Air emissions,F-gases,RU,G46,2015,kt CO2e,0
Air emissions,F-gases,RU,G47_A,2015,kt CO2e,0
Air emissions,F-gases,RU,G47_B,2015,kt CO2e,0
Air emissions,F-gases,RU,H49_A,2015,kt CO2e,0
Air emissions,F-gases,RU,H49_B,2015,kt CO2e,0
Air emissions,F-gases,RU,H49_C,2015,kt CO2e,0
Air emissions,F-gases,RU,H50_A,2015,kt CO2e,0
Air emissions,F-gases,RU,H50_B,2015,kt CO2e,0
Air emissions,F-gases,RU,H51,2015,kt CO2e,0
Air emissions,F-gases,RU,H52,2015,kt CO2e,0
Air emissions,F-gases,RU,H53,2015,kt CO2e,0
Air emissions,F-gases,RU,I,2015,kt CO2e,0
Air emissions,F-gases,RU,J58,2015,kt CO2e,0
Air emissions,F-gases,RU,J59_60,2015,kt CO2e,0
Air emissions,F-gases,RU,J61,2015,kt CO2e,0
Air emissions,F-gases,RU,J62_63,2015,kt CO2e,0
Air emissions,F-gases,RU,K64,2015,kt CO2e,0
Air emissions,F-gases,RU,K65,2015,kt CO2e,0
Air emissions,F-gases,RU,K66,2015,kt CO2e,0
Air emissions,F-gases,RU,L,2015,kt CO2e,0
Air emissions,F-gases,RU,M69_70,2015,kt CO2e,0
Air emissions,F-gases,RU,M71,2015,kt CO2e,0
Air emissions,F-gases,RU,M72,2015,kt CO2e,0
Air emissions,F-gases,RU,M73,2015,kt CO2e,0
Air emissions,F-gases,RU,M74_75,2015,kt CO2e,0
Air emissions,F-gases,RU,N77,2015,kt CO2e,0
Air emissions,F-gases,RU,N78,2015,kt CO2e,0
Air emissions,F-gases,RU,N79,2015,kt CO2e,0
Air emissions,F-gases,RU,N80T82,2015,kt CO2e,0
Air emissions,F-gases,RU,O84,2015,kt CO2e,0
Air emissions,F-gases,RU,P85,2015,kt CO2e,0
Air emissions,F-gases,RU,Q86,2015,kt CO2e,0
Air emissions,F-gases,RU,Q87_88,2015,kt CO2e,0
Air emissions,F-gases,RU,R90T92,2015,kt CO2e,0
Air emissions,F-gases,RU,R93,2015,kt CO2e,0
Air emissions,F-gases,RU,S94,2015,kt CO2e,0
Air emissions,F-gases,RU,S95,2015,kt CO2e,0
Air emissions,F-gases,RU,S96,2015,kt CO2e,0
Air emissions,F-gases,RU,T,2015,kt CO2e,0
Air emissions,F-gases,RU,U,2015,kt CO2e,0
Air emissions,F-gases,RU,P3_S14 ,2015,kt CO2e,0
Air emissions,F-gases,RU,P3_S15 ,2015,kt CO2e,0
Air emissions,F-gases,RU,P3_S13 ,2015,kt CO2e,0
Air emissions,F-gases,RU,P51G ,2015,kt CO2e,0
Air emissions,F-gases,RU,P5M ,2015,kt CO2e,0
Air emissions,CO2,SA,A01_A,2015,kt,148.475
Air emissions,CO2,SA,A01_B,2015,kt,188.759
Air emissions,CO2,SA,A01_C,2015,kt,230.017
Air emissions,CO2,SA,A01_D,2015,kt,421.741
Air emissions,CO2,SA,A01_E,2015,kt,118.163
Air emissions,CO2,SA,A01_F,2015,kt,25.066
Air emissions,CO2,SA,A01_G,2015,kt,14.758
Air emissions,CO2,SA,A01_H,2015,kt,361.937
Air emissions,CO2,SA,A01_I,2015,kt,165.735
Air emissions,CO2,SA,A01_J,2015,kt,29.978
Air emissions,CO2,SA,A01_K,2015,kt,82.294
Air emissions,CO2,SA,A01_L,2015,kt,2.033
Air emissions,CO2,SA,A01_M,2015,kt,81.519
Air emissions,CO2,SA,A01_N,2015,kt,142.335
Air emissions,CO2,SA,A01_O,2015,kt,0.658
Air emissions,CO2,SA,A01_P,2015,kt,0
Air emissions,CO2,SA,A01_Q,2015,kt,0
Air emissions,CO2,SA,A02,2015,kt,0.015
Air emissions,CO2,SA,A03,2015,kt,163.987
Air emissions,CO2,SA,B05,2015,kt,1.278
Air emissions,CO2,SA,B06_A,2015,kt,15654.983
Air emissions,CO2,SA,B06_B,2015,kt,75655.779
Air emissions,CO2,SA,B06_C,2015,kt,7.51
Air emissions,CO2,SA,B07_A,2015,kt,268.225
Air emissions,CO2,SA,B07_B,2015,kt,0
Air emissions,CO2,SA,B07_C,2015,kt,188.622
Air emissions,CO2,SA,B07_D,2015,kt,0.004
Air emissions,CO2,SA,B07_E,2015,kt,45.892
Air emissions,CO2,SA,B07_F,2015,kt,14.264
Air emissions,CO2,SA,B07_G,2015,kt,12.179
Air emissions,CO2,SA,B07_H,2015,kt,1.465
Air emissions,CO2,SA,B08_A,2015,kt,76.933
Air emissions,CO2,SA,B08_B,2015,kt,186.196
Air emissions,CO2,SA,B08_C,2015,kt,0.024
Air emissions,CO2,SA,C10_A,2015,kt,5.677
Air emissions,CO2,SA,C10_B,2015,kt,4.466
Air emissions,CO2,SA,C10_C,2015,kt,6.867
Air emissions,CO2,SA,C10_D,2015,kt,7.615
Air emissions,CO2,SA,C10_E,2015,kt,27.233
Air emissions,CO2,SA,C10_F,2015,kt,37.042
Air emissions,CO2,SA,C10_G,2015,kt,49.511
Air emissions,CO2,SA,C10_H,2015,kt,151.573
Air emissions,CO2,SA,C10_I,2015,kt,2.34
Air emissions,CO2,SA,C10_J,2015,kt,393.895
Air emissions,CO2,SA,C11,2015,kt,200.734
Air emissions,CO2,SA,C12,2015,kt,57.841
Air emissions,CO2,SA,C13,2015,kt,28.968
Air emissions,CO2,SA,C14,2015,kt,21.037
Air emissions,CO2,SA,C15,2015,kt,0.996
Air emissions,CO2,SA,C16_A,2015,kt,253.177
Air emissions,CO2,SA,C16_B,2015,kt,0
Air emissions,CO2,SA,C17_A,2015,kt,5.187
Air emissions,CO2,SA,C17_B,2015,kt,538.864
Air emissions,CO2,SA,C17_C,2015,kt,0
Air emissions,CO2,SA,C18,2015,kt,179.354
Air emissions,CO2,SA,C191,2015,kt,258.448
Air emissions,CO2,SA,C192,2015,kt,28570.626
Air emissions,CO2,SA,C20_A,2015,kt,6539.886
Air emissions,CO2,SA,C20_B,2015,kt,5884.796
Air emissions,CO2,SA,C20_C,2015,kt,32064.883
Air emissions,CO2,SA,C20_D,2015,kt,0
Air emissions,CO2,SA,C21,2015,kt,8761.633
Air emissions,CO2,SA,C22,2015,kt,46157.881
Air emissions,CO2,SA,C23_A,2015,kt,507.895
Air emissions,CO2,SA,C23_B,2015,kt,0
Air emissions,CO2,SA,C23_C,2015,kt,21.539
Air emissions,CO2,SA,C23_D,2015,kt,1317.503
Air emissions,CO2,SA,C23_E,2015,kt,25342.267
Air emissions,CO2,SA,C23_F,2015,kt,0
Air emissions,CO2,SA,C23_G,2015,kt,976.253
Air emissions,CO2,SA,C24_A,2015,kt,491.292
Air emissions,CO2,SA,C24_B,2015,kt,0
Air emissions,CO2,SA,C24_C,2015,kt,5.168
Air emissions,CO2,SA,C24_D,2015,kt,0
Air emissions,CO2,SA,C24_E,2015,kt,1987.122
Air emissions,CO2,SA,C24_F,2015,kt,0
Air emissions,CO2,SA,C24_G,2015,kt,28.393
Air emissions,CO2,SA,C24_H,2015,kt,0
Air emissions,CO2,SA,C24_I,2015,kt,51.603
Air emissions,CO2,SA,C24_J,2015,kt,0
Air emissions,CO2,SA,C24_K,2015,kt,75.76
Air emissions,CO2,SA,C24_L,2015,kt,0
Air emissions,CO2,SA,C24_M,2015,kt,3.958
Air emissions,CO2,SA,C24_N,2015,kt,168.543
Air emissions,CO2,SA,C25,2015,kt,350.386
Air emissions,CO2,SA,C26_A,2015,kt,0.074
Air emissions,CO2,SA,C26_B,2015,kt,469.117
Air emissions,CO2,SA,C27,2015,kt,458.762
Air emissions,CO2,SA,C28_A,2015,kt,273.461
Air emissions,CO2,SA,C28_B,2015,kt,17.644
Air emissions,CO2,SA,C29,2015,kt,0.57
Air emissions,CO2,SA,C30,2015,kt,68.054
Air emissions,CO2,SA,C31_32,2015,kt,43736.863
Air emissions,CO2,SA,C33,2015,kt,22057.748
Air emissions,CO2,SA,D3511_A,2015,kt,115.756
Air emissions,CO2,SA,D3511_B,2015,kt,46611.393
Air emissions,CO2,SA,D3511_C,2015,kt,28.091
Air emissions,CO2,SA,D3511_D,2015,kt,51.212
Air emissions,CO2,SA,D3511_E,2015,kt,0.253
Air emissions,CO2,SA,D3511_F,2015,kt,115919.79
Air emissions,CO2,SA,D3511_G,2015,kt,0.006
Air emissions,CO2,SA,D3511_H,2015,kt,20.233
Air emissions,CO2,SA,D3511_I,2015,kt,0
Air emissions,CO2,SA,D3511_J,2015,kt,0.259
Air emissions,CO2,SA,D3511_K,2015,kt,0.423
Air emissions,CO2,SA,D3511_L,2015,kt,8.681
Air emissions,CO2,SA,D3512,2015,kt,177.929
Air emissions,CO2,SA,D3513,2015,kt,668.414
Air emissions,CO2,SA,D352,2015,kt,36.202
Air emissions,CO2,SA,D353,2015,kt,20.49
Air emissions,CO2,SA,E36,2015,kt,183.091
Air emissions,CO2,SA,E37T39_A,2015,kt,714.633
Air emissions,CO2,SA,E37T39_B,2015,kt,0
Air emissions,CO2,SA,E37T39_C,2015,kt,15.225
Air emissions,CO2,SA,E37T39_D,2015,kt,15.492
Air emissions,CO2,SA,E37T39_E,2015,kt,8.181
Air emissions,CO2,SA,E37T39_F,2015,kt,6.532
Air emissions,CO2,SA,E37T39_G,2015,kt,3.662
Air emissions,CO2,SA,E37T39_H,2015,kt,5.645
Air emissions,CO2,SA,E37T39_I,2015,kt,8.049
Air emissions,CO2,SA,E37T39_J,2015,kt,1.693
Air emissions,CO2,SA,E37T39_K,2015,kt,0.29
